,age,duree_paiement,montant,duree_rente,type_prime,produit
3254,22,9,423802.66248260235,5,UNIQUE,100k
3255,23,9,423995.0458350975,5,UNIQUE,100k
3256,24,9,424206.5261774122,5,UNIQUE,100k
3257,25,9,424445.3221860273,5,UNIQUE,100k
3258,26,9,424707.4770927311,5,UNIQUE,100k
3259,27,9,425001.775998713,5,UNIQUE,100k
3260,28,9,425343.68846594944,5,UNIQUE,100k
3261,29,9,425742.7780272052,5,UNIQUE,100k
3262,30,9,426223.4097699886,5,UNIQUE,100k
3263,31,9,426814.91032432765,5,UNIQUE,100k
3264,32,9,427514.2077544274,5,UNIQUE,100k
3265,33,9,428319.46501225873,5,UNIQUE,100k
3266,34,9,429215.4518651979,5,UNIQUE,100k
3267,35,9,430230.4899559329,5,UNIQUE,100k
3268,36,9,431364.3269901022,5,UNIQUE,100k
3269,37,9,432635.1712919016,5,UNIQUE,100k
3270,38,9,434040.3537564723,5,UNIQUE,100k
3271,39,9,435564.2274979485,5,UNIQUE,100k
3272,40,9,437184.77755067835,5,UNIQUE,100k
3273,41,9,438852.8446954748,5,UNIQUE,100k
3274,42,9,440566.49064674095,5,UNIQUE,100k
3275,43,9,442301.7982933083,5,UNIQUE,100k
3276,44,9,444047.1307177399,5,UNIQUE,100k
3277,45,9,445788.0303090352,5,UNIQUE,100k
3278,46,9,447537.6665954392,5,UNIQUE,100k
3279,47,9,449323.84581631055,5,UNIQUE,100k
3280,48,9,451182.26776262396,5,UNIQUE,100k
3281,49,9,453156.2617403234,5,UNIQUE,100k
3282,50,9,455305.3252684681,5,UNIQUE,100k
3283,51,9,457667.4054200967,5,UNIQUE,100k
3284,52,9,460298.91612099216,5,UNIQUE,100k
3285,53,9,463273.7879702394,5,UNIQUE,100k
3286,54,9,466654.6465149507,5,UNIQUE,100k
3287,55,9,470536.0488482386,5,UNIQUE,100k
3288,56,9,475025.2676723652,5,UNIQUE,100k
3289,57,9,480033.631262269,5,UNIQUE,100k
3290,58,9,485549.70475340664,5,UNIQUE,100k
3291,59,9,491426.802899997,5,UNIQUE,100k
3292,60,9,497718.1269041056,5,UNIQUE,100k
3293,20,10,411137.82959088363,5,UNIQUE,100k
3294,21,10,411339.6342726808,5,UNIQUE,100k
3295,22,10,411553.5571087244,5,UNIQUE,100k
3296,23,10,411792.9223871213,5,UNIQUE,100k
3297,24,10,412059.94765148277,5,UNIQUE,100k
3298,25,10,412364.65606110473,5,UNIQUE,100k
3299,26,10,412702.92136574676,5,UNIQUE,100k
3300,27,10,413085.05604684225,5,UNIQUE,100k
3301,28,10,413528.3745608396,5,UNIQUE,100k
3302,29,10,414044.8127980153,5,UNIQUE,100k
3303,30,10,414662.6074538988,5,UNIQUE,100k
3304,31,10,415415.9717539605,5,UNIQUE,100k
3305,32,10,416302.16325586895,5,UNIQUE,100k
3306,33,10,417318.35875855805,5,UNIQUE,100k
3307,34,10,418447.7617105392,5,UNIQUE,100k
3308,35,10,419720.5471774166,5,UNIQUE,100k
3309,36,10,421134.56531162636,5,UNIQUE,100k
3310,37,10,422706.1119036631,5,UNIQUE,100k
3311,38,10,424428.6016928636,5,UNIQUE,100k
3312,39,10,426282.3937905204,5,UNIQUE,100k
3313,40,10,428241.88740744005,5,UNIQUE,100k
3314,41,10,430254.0178964319,5,UNIQUE,100k
3315,42,10,432318.702064501,5,UNIQUE,100k
3316,43,10,434411.2295036056,5,UNIQUE,100k
3317,44,10,436520.75750581844,5,UNIQUE,100k
3318,45,10,438633.1810150028,5,UNIQUE,100k
3319,46,10,440763.536087227,5,UNIQUE,100k
3320,47,10,442951.0001387724,5,UNIQUE,100k
3321,48,10,445246.9402112334,5,UNIQUE,100k
3322,49,10,447709.85399795347,5,UNIQUE,100k
3323,50,10,450410.6216258779,5,UNIQUE,100k
3324,51,10,453394.3885993236,5,UNIQUE,100k
3325,52,10,456726.51286586147,5,UNIQUE,100k
3326,53,10,460481.21423405077,5,UNIQUE,100k
3327,54,10,464728.56707805174,5,UNIQUE,100k
3328,55,10,469572.70626933384,5,UNIQUE,100k
3329,56,10,475122.75153736805,5,UNIQUE,100k
3330,57,10,481267.8255329641,5,UNIQUE,100k
3331,58,10,487983.03909155657,5,UNIQUE,100k
3332,59,10,495110.90114077565,5,UNIQUE,100k
3333,60,10,502711.8280905866,5,UNIQUE,100k
3334,20,11,399422.27423861413,5,UNIQUE,100k
3335,21,11,399666.7412397624,5,UNIQUE,100k
3336,22,11,399928.4392396476,5,UNIQUE,100k
3337,23,11,400224.4459038101,5,UNIQUE,100k
3338,24,11,400558.223440363,5,UNIQUE,100k
3339,25,11,400940.8284918466,5,UNIQUE,100k
3340,26,11,401368.5148233388,5,UNIQUE,100k
3341,27,11,401852.97426241724,5,UNIQUE,100k
3342,28,11,402414.50695525174,5,UNIQUE,100k
3343,29,11,403067.78172096744,5,UNIQUE,100k
3344,30,11,403845.743098836,5,UNIQUE,100k
3345,31,11,404786.1217688371,5,UNIQUE,100k
3346,32,11,405885.12745324237,5,UNIQUE,100k
3347,33,11,407139.4292253208,5,UNIQUE,100k
3348,34,11,408530.2160631837,5,UNIQUE,100k
3349,35,11,410088.4307251032,5,UNIQUE,100k
3350,36,11,411808.38030304934,5,UNIQUE,100k
3351,37,11,413704.1860692315,5,UNIQUE,100k
3352,38,11,415766.11978441157,5,UNIQUE,100k
3353,39,11,417971.1989061626,5,UNIQUE,100k
3354,40,11,420291.8807801803,5,UNIQUE,100k
3355,41,11,422672.5272771593,5,UNIQUE,100k
3356,42,11,425114.2159261633,5,UNIQUE,100k
3357,43,11,427591.84003867034,5,UNIQUE,100k
3358,44,11,430095.134078062,5,UNIQUE,100k
3359,45,11,432609.5244824009,5,UNIQUE,100k
3360,46,11,435159.9865109755,5,UNIQUE,100k
3361,47,11,437801.1377687204,5,UNIQUE,100k
3362,48,11,440599.68925814744,5,UNIQUE,100k
3363,49,11,443625.1318865974,5,UNIQUE,100k
3364,50,11,446958.03299074474,5,UNIQUE,100k
3365,51,11,450651.2798280934,5,UNIQUE,100k
3366,52,11,454769.95803433657,5,UNIQUE,100k
3367,53,11,459396.47456742375,5,UNIQUE,100k
3368,54,11,464608.2995319171,5,UNIQUE,100k
3369,55,11,470511.34541842795,5,UNIQUE,100k
3370,56,11,477208.6918929905,5,UNIQUE,100k
3371,57,11,484568.28827705595,5,UNIQUE,100k
3372,58,11,492563.55201254704,5,UNIQUE,100k
3373,59,11,501027.3048972482,5,UNIQUE,100k
3374,60,11,510027.23429570947,5,UNIQUE,100k
3375,20,12,388297.43652870954,5,UNIQUE,100k
3376,21,12,388590.9194876704,5,UNIQUE,100k
3377,22,12,388909.62143632735,5,UNIQUE,100k
3378,23,12,389272.9687616293,5,UNIQUE,100k
3379,24,12,389684.94229663484,5,UNIQUE,100k
3380,25,12,390158.11835255916,5,UNIQUE,100k
3381,26,12,390689.0271146295,5,UNIQUE,100k
3382,27,12,391291.8542584386,5,UNIQUE,100k
3383,28,12,391990.20717726747,5,UNIQUE,100k
3384,29,12,392802.33043987554,5,UNIQUE,100k
3385,30,12,393764.5562428349,5,UNIQUE,100k
3386,31,12,394916.6832474945,5,UNIQUE,100k
3387,32,12,396254.33522506774,5,UNIQUE,100k
3388,33,12,397773.1993057668,5,UNIQUE,100k
3389,34,12,399451.54742930335,5,UNIQUE,100k
3390,35,12,401319.40173952666,5,UNIQUE,100k
3391,36,12,403367.33926370076,5,UNIQUE,100k
3392,37,12,405607.98714113643,5,UNIQUE,100k
3393,38,12,408029.07171815983,5,UNIQUE,100k
3394,39,12,410605.8438694202,5,UNIQUE,100k
3395,40,12,413310.02141266444,5,UNIQUE,100k
3396,41,12,416082.8980630038,5,UNIQUE,100k
3397,42,12,418927.0100737233,5,UNIQUE,100k
3398,43,12,421816.6892837236,5,UNIQUE,100k
3399,44,12,424741.4434616554,5,UNIQUE,100k
3400,45,12,427694.0805593826,5,UNIQUE,100k
3401,46,12,430713.456248645,5,UNIQUE,100k
3402,47,12,433869.2875484915,5,UNIQUE,100k
3403,48,12,437239.57339234743,5,UNIQUE,100k
3404,49,12,440903.15666770557,5,UNIQUE,100k
3405,50,12,444950.6665714204,5,UNIQUE,100k
3406,51,12,449433.91634762706,5,UNIQUE,100k
3407,52,12,454425.3029343634,5,UNIQUE,100k
3408,53,12,460015.2928209585,5,UNIQUE,100k
3409,54,12,466281.3541587284,5,UNIQUE,100k
3410,55,12,473323.61948575726,5,UNIQUE,100k
3411,56,12,481239.2331222104,5,UNIQUE,100k
3412,57,12,489886.6245178226,5,UNIQUE,100k
3413,58,12,499237.9885359788,5,UNIQUE,100k
3414,59,12,509117.43851347227,5,UNIQUE,100k
3415,60,12,519597.8210148752,5,UNIQUE,100k
3416,20,13,377743.97538001044,5,UNIQUE,100k
3417,21,13,378095.2708647027,5,UNIQUE,100k
3418,22,13,378481.21140412684,5,UNIQUE,100k
3419,23,13,378922.8302451536,5,UNIQUE,100k
3420,24,13,379425.1128366876,5,UNIQUE,100k
3421,25,13,380002.0128072413,5,UNIQUE,100k
3422,26,13,380651.44950249407,5,UNIQUE,100k
3423,27,13,381390.42630880745,5,UNIQUE,100k
3424,28,13,382246.645209618,5,UNIQUE,100k
3425,29,13,383240.6887818584,5,UNIQUE,100k
3426,30,13,384410.8794433544,5,UNIQUE,100k
3427,31,13,385799.41140491393,5,UNIQUE,100k
3428,32,13,387400.8658265952,5,UNIQUE,100k
3429,33,13,389209.037048416,5,UNIQUE,100k
3430,34,13,391197.7928833108,5,UNIQUE,100k
3431,35,13,393395.955859508,5,UNIQUE,100k
3432,36,13,395791.09217011166,5,UNIQUE,100k
3433,37,13,398394.8478176143,5,UNIQUE,100k
3434,38,13,401193.8907624114,5,UNIQUE,100k
3435,39,13,404162.85448602925,5,UNIQUE,100k
3436,40,13,407272.1630986878,5,UNIQUE,100k
3437,41,13,410460.49748856924,5,UNIQUE,100k
3438,42,13,413731.6122831074,5,UNIQUE,100k
3439,43,13,417058.54738794896,5,UNIQUE,100k
3440,44,13,420438.11520612723,5,UNIQUE,100k
3441,45,13,423874.37429584994,5,UNIQUE,100k
3442,46,13,427419.76201559196,5,UNIQUE,100k
3443,47,13,431155.1723085896,5,UNIQUE,100k
3444,48,13,435168.27353652386,5,UNIQUE,100k
3445,49,13,439547.60739244946,5,UNIQUE,100k
3446,50,13,444385.2680673659,5,UNIQUE,100k
3447,51,13,449739.2921386302,5,UNIQUE,100k
3448,52,13,455689.27285302995,5,UNIQUE,100k
3449,53,13,462326.5775552353,5,UNIQUE,100k
3450,54,13,469721.5163706642,5,UNIQUE,100k
3451,55,13,477968.5414867323,5,UNIQUE,100k
3452,56,13,487169.14839758363,5,UNIQUE,100k
3453,57,13,497173.0839257716,5,UNIQUE,100k
3454,58,13,507951.6770932642,5,UNIQUE,100k
3455,59,13,519319.2194430266,5,UNIQUE,100k
3456,60,13,531352.0958871851,5,UNIQUE,100k
3457,20,14,368164.62326944113,5,UNIQUE,100k
