,age,duree_paiement,taux,duree_rente,type_prime,produit
1179,59,19,0.0399935408713096,4,MENSUEL,NSIA-ETUDES
1180,60,19,0.04209925130854482,4,MENSUEL,NSIA-ETUDES
1181,26,20,0.016496164397554504,4,MENSUEL,NSIA-ETUDES
1182,27,20,0.01663850780432241,4,MENSUEL,NSIA-ETUDES
1183,28,20,0.016798953081140048,4,MENSUEL,NSIA-ETUDES
1184,29,20,0.016980073308830394,4,MENSUEL,NSIA-ETUDES
1185,30,20,0.01718345536879336,4,MENSUEL,NSIA-ETUDES
1186,31,20,0.017412271378349137,4,MENSUEL,NSIA-ETUDES
1187,32,20,0.01766994023953699,4,MENSUEL,NSIA-ETUDES
1188,33,20,0.017955232588670156,4,MENSUEL,NSIA-ETUDES
1189,34,20,0.018266965134389773,4,MENSUEL,NSIA-ETUDES
1190,35,20,0.018602287916092454,4,MENSUEL,NSIA-ETUDES
1191,36,20,0.018964103706850772,4,MENSUEL,NSIA-ETUDES
1192,37,20,0.01935141794657282,4,MENSUEL,NSIA-ETUDES
1193,38,20,0.01976618441872385,4,MENSUEL,NSIA-ETUDES
1194,39,20,0.020208608623519305,4,MENSUEL,NSIA-ETUDES
1195,40,20,0.020678337262854483,4,MENSUEL,NSIA-ETUDES
1196,41,20,0.02117525050612574,4,MENSUEL,NSIA-ETUDES
1197,42,20,0.021696482384048307,4,MENSUEL,NSIA-ETUDES
1198,43,20,0.02224649438533201,4,MENSUEL,NSIA-ETUDES
1199,44,20,0.022826867072706238,4,MENSUEL,NSIA-ETUDES
1200,45,20,0.023441520273020218,4,MENSUEL,NSIA-ETUDES
1201,46,20,0.02409475434707996,4,MENSUEL,NSIA-ETUDES
1202,47,20,0.02479506141333146,4,MENSUEL,NSIA-ETUDES
1203,48,20,0.02555309775600598,4,MENSUEL,NSIA-ETUDES
1204,49,20,0.02637935867547919,4,MENSUEL,NSIA-ETUDES
1205,50,20,0.027284195275776423,4,MENSUEL,NSIA-ETUDES
1206,51,20,0.028279056609704735,4,MENSUEL,NSIA-ETUDES
1207,52,20,0.029371759661409976,4,MENSUEL,NSIA-ETUDES
1208,53,20,0.0305724829440714,4,MENSUEL,NSIA-ETUDES
1209,54,20,0.03189347121955108,4,MENSUEL,NSIA-ETUDES
1210,55,20,0.033346350505997005,4,MENSUEL,NSIA-ETUDES
1211,56,20,0.03494757805420437,4,MENSUEL,NSIA-ETUDES
1212,57,20,0.03671583675536295,4,MENSUEL,NSIA-ETUDES
1213,58,20,0.0386415141677193,4,MENSUEL,NSIA-ETUDES
1214,59,20,0.04073004262296266,4,MENSUEL,NSIA-ETUDES
1215,60,20,0.04296890633328248,4,MENSUEL,NSIA-ETUDES
1216,20,5,0.0892031329992719,5,MENSUEL,NSIA-ETUDES
1217,21,5,0.08922185146582366,5,MENSUEL,NSIA-ETUDES
1218,22,5,0.08923629138348936,5,MENSUEL,NSIA-ETUDES
1219,23,5,0.08925134335722233,5,MENSUEL,NSIA-ETUDES
1220,24,5,0.08926908646244272,5,MENSUEL,NSIA-ETUDES
1221,25,5,0.08928910233765444,5,MENSUEL,NSIA-ETUDES
1222,26,5,0.08931197829143216,5,MENSUEL,NSIA-ETUDES
1223,27,5,0.08933523100054531,5,MENSUEL,NSIA-ETUDES
1224,28,5,0.08935851115513697,5,MENSUEL,NSIA-ETUDES
1225,29,5,0.08938344298329222,5,MENSUEL,NSIA-ETUDES
1226,30,5,0.08941134777769025,5,MENSUEL,NSIA-ETUDES
1227,31,5,0.08944684730061071,5,MENSUEL,NSIA-ETUDES
1228,32,5,0.08949520760577721,5,MENSUEL,NSIA-ETUDES
1229,33,5,0.08955527277076143,5,MENSUEL,NSIA-ETUDES
1230,34,5,0.0896254283907907,5,MENSUEL,NSIA-ETUDES
1231,35,5,0.08970153896786193,5,MENSUEL,NSIA-ETUDES
1232,36,5,0.0897882409638254,5,MENSUEL,NSIA-ETUDES
1233,37,5,0.08988571911447257,5,MENSUEL,NSIA-ETUDES
1234,38,5,0.08999886303208783,5,MENSUEL,NSIA-ETUDES
1235,39,5,0.09012905857352692,5,MENSUEL,NSIA-ETUDES
1236,40,5,0.0902759686542505,5,MENSUEL,NSIA-ETUDES
1237,41,5,0.09043826582064388,5,MENSUEL,NSIA-ETUDES
1238,42,5,0.09060910055214597,5,MENSUEL,NSIA-ETUDES
1239,43,5,0.09078954050861533,5,MENSUEL,NSIA-ETUDES
1240,44,5,0.09097496221703202,5,MENSUEL,NSIA-ETUDES
1241,45,5,0.09116186167777894,5,MENSUEL,NSIA-ETUDES
1242,46,5,0.09134517625945195,5,MENSUEL,NSIA-ETUDES
1243,47,5,0.0915248292168423,5,MENSUEL,NSIA-ETUDES
1244,48,5,0.09170459458344818,5,MENSUEL,NSIA-ETUDES
1245,49,5,0.09188889542246345,5,MENSUEL,NSIA-ETUDES
1246,50,5,0.09208161737010206,5,MENSUEL,NSIA-ETUDES
1247,51,5,0.09228769203212432,5,MENSUEL,NSIA-ETUDES
1248,52,5,0.092505442636237,5,MENSUEL,NSIA-ETUDES
1249,53,5,0.09273641249118907,5,MENSUEL,NSIA-ETUDES
1250,54,5,0.09298940043040835,5,MENSUEL,NSIA-ETUDES
1251,55,5,0.09327528658567114,5,MENSUEL,NSIA-ETUDES
1252,56,5,0.0936152237848823,5,MENSUEL,NSIA-ETUDES
1253,57,5,0.09403359038078277,5,MENSUEL,NSIA-ETUDES
1254,58,5,0.09451896789918669,5,MENSUEL,NSIA-ETUDES
1255,59,5,0.0950744078177159,5,MENSUEL,NSIA-ETUDES
1256,60,5,0.09567587834503062,5,MENSUEL,NSIA-ETUDES
1257,20,6,0.07327826772539331,5,MENSUEL,NSIA-ETUDES
1258,21,6,0.0732988947879777,5,MENSUEL,NSIA-ETUDES
1259,22,6,0.07331592270616588,5,MENSUEL,NSIA-ETUDES
1260,23,6,0.0733339559215951,5,MENSUEL,NSIA-ETUDES
1261,24,6,0.0733548277585316,5,MENSUEL,NSIA-ETUDES
1262,25,6,0.07337808671451723,5,MENSUEL,NSIA-ETUDES
1263,26,6,0.07340400513169595,5,MENSUEL,NSIA-ETUDES
1264,27,6,0.0734303647426976,5,MENSUEL,NSIA-ETUDES
1265,28,6,0.07345769643740295,5,MENSUEL,NSIA-ETUDES
1266,29,6,0.07348829421276445,5,MENSUEL,NSIA-ETUDES
1267,30,6,0.07352385437699278,5,MENSUEL,NSIA-ETUDES
1268,31,6,0.07356838483777768,5,MENSUEL,NSIA-ETUDES
1269,32,6,0.07362683745774927,5,MENSUEL,NSIA-ETUDES
1270,33,6,0.07369784917456058,5,MENSUEL,NSIA-ETUDES
1271,34,6,0.07378016756501918,5,MENSUEL,NSIA-ETUDES
1272,35,6,0.07387040695872658,5,MENSUEL,NSIA-ETUDES
1273,36,6,0.0739735369320062,5,MENSUEL,NSIA-ETUDES
1274,37,6,0.07409017674362296,5,MENSUEL,NSIA-ETUDES
1275,38,6,0.07422438618683788,5,MENSUEL,NSIA-ETUDES
1276,39,6,0.0743772809708549,5,MENSUEL,NSIA-ETUDES
1277,40,6,0.07454813866041572,5,MENSUEL,NSIA-ETUDES
1278,41,6,0.07473524446488747,5,MENSUEL,NSIA-ETUDES
1279,42,6,0.07493127659228005,5,MENSUEL,NSIA-ETUDES
1280,43,6,0.0751363981817259,5,MENSUEL,NSIA-ETUDES
1281,44,6,0.07534581053789538,5,MENSUEL,NSIA-ETUDES
1282,45,6,0.07555618204799366,5,MENSUEL,NSIA-ETUDES
1283,46,6,0.07576318105159319,5,MENSUEL,NSIA-ETUDES
1284,47,6,0.07596779846015561,5,MENSUEL,NSIA-ETUDES
1285,48,6,0.07617418877124779,5,MENSUEL,NSIA-ETUDES
1286,49,6,0.07638691118684719,5,MENSUEL,NSIA-ETUDES
1287,50,6,0.07660996178711854,5,MENSUEL,NSIA-ETUDES
1288,51,6,0.07684774554582571,5,MENSUEL,NSIA-ETUDES
1289,52,6,0.07710017091128364,5,MENSUEL,NSIA-ETUDES
1290,53,6,0.0773731550709498,5,MENSUEL,NSIA-ETUDES
1291,54,6,0.07767753351789876,5,MENSUEL,NSIA-ETUDES
1292,55,6,0.07802608868378819,5,MENSUEL,NSIA-ETUDES
1293,56,6,0.07843779519204126,5,MENSUEL,NSIA-ETUDES
1294,57,6,0.0789368183850783,5,MENSUEL,NSIA-ETUDES
1295,58,6,0.07950928526768312,5,MENSUEL,NSIA-ETUDES
1296,59,6,0.08015740250949878,5,MENSUEL,NSIA-ETUDES
1297,60,6,0.08086102897737955,5,MENSUEL,NSIA-ETUDES
1298,20,7,0.06194437501463009,5,MENSUEL,NSIA-ETUDES
1299,21,7,0.06196721213367203,5,MENSUEL,NSIA-ETUDES
1300,22,7,0.06198692571995475,5,MENSUEL,NSIA-ETUDES
1301,23,7,0.062007892968117324,5,MENSUEL,NSIA-ETUDES
1302,24,7,0.06203182442193269,5,MENSUEL,NSIA-ETUDES
1303,25,7,0.06205807293125029,5,MENSUEL,NSIA-ETUDES
1304,26,7,0.062086973924291494,5,MENSUEL,NSIA-ETUDES
1305,27,7,0.06211705965849028,5,MENSUEL,NSIA-ETUDES
1306,28,7,0.06214947442659136,5,MENSUEL,NSIA-ETUDES
1307,29,7,0.06218678669219947,5,MENSUEL,NSIA-ETUDES
1308,30,7,0.062230446261053854,5,MENSUEL,NSIA-ETUDES
1309,31,7,0.06228438451235445,5,MENSUEL,NSIA-ETUDES
1310,32,7,0.06235315141451668,5,MENSUEL,NSIA-ETUDES
1311,33,7,0.062435622825567326,5,MENSUEL,NSIA-ETUDES
1312,34,7,0.06253092952027654,5,MENSUEL,NSIA-ETUDES
1313,35,7,0.06263636167901668,5,MENSUEL,NSIA-ETUDES
1314,36,7,0.06275704336891319,5,MENSUEL,NSIA-ETUDES
1315,37,7,0.06289322771087333,5,MENSUEL,NSIA-ETUDES
1316,38,7,0.06304869766296527,5,MENSUEL,NSIA-ETUDES
1317,39,7,0.0632242086516477,5,MENSUEL,NSIA-ETUDES
1318,40,7,0.06341866787097163,5,MENSUEL,NSIA-ETUDES
1319,41,7,0.06362963186404823,5,MENSUEL,NSIA-ETUDES
1320,42,7,0.06384938966981271,5,MENSUEL,NSIA-ETUDES
1321,43,7,0.06407768838641827,5,MENSUEL,NSIA-ETUDES
1322,44,7,0.06430982135952562,5,MENSUEL,NSIA-ETUDES
1323,45,7,0.06454285892063279,5,MENSUEL,NSIA-ETUDES
1324,46,7,0.0647734483304849,5,MENSUEL,NSIA-ETUDES
1325,47,7,0.06500306866564692,5,MENSUEL,NSIA-ETUDES
1326,48,7,0.06523611097369302,5,MENSUEL,NSIA-ETUDES
1327,49,7,0.0654772904400811,5,MENSUEL,NSIA-ETUDES
1328,50,7,0.06573034919339811,5,MENSUEL,NSIA-ETUDES
1329,51,7,0.0660007818243763,5,MENSUEL,NSIA-ETUDES
1330,52,7,0.06629198844712264,5,MENSUEL,NSIA-ETUDES
1331,53,7,0.06661186442920902,5,MENSUEL,NSIA-ETUDES
1332,54,7,0.06697293463625384,5,MENSUEL,NSIA-ETUDES
1333,55,7,0.06738717742060589,5,MENSUEL,NSIA-ETUDES
1334,56,7,0.0678741180054764,5,MENSUEL,NSIA-ETUDES
1335,57,7,0.06845458189037683,5,MENSUEL,NSIA-ETUDES
1336,58,7,0.06911475089482265,5,MENSUEL,NSIA-ETUDES
1337,59,7,0.06985839528496313,5,MENSUEL,NSIA-ETUDES
1338,60,7,0.07066496837793666,5,MENSUEL,NSIA-ETUDES
1339,20,8,0.053480118693985904,5,MENSUEL,NSIA-ETUDES
1340,21,8,0.05350531916535689,5,MENSUEL,NSIA-ETUDES
1341,22,8,0.05352774314814927,5,MENSUEL,NSIA-ETUDES
1342,23,8,0.05355162388576766,5,MENSUEL,NSIA-ETUDES
1343,24,8,0.05357843922339121,5,MENSUEL,NSIA-ETUDES
1344,25,8,0.05360763740596375,5,MENSUEL,NSIA-ETUDES
1345,26,8,0.05364004664451677,5,MENSUEL,NSIA-ETUDES
1346,27,8,0.053674772758705296,5,MENSUEL,NSIA-ETUDES
1347,28,8,0.05371324913585409,5,MENSUEL,NSIA-ETUDES
1348,29,8,0.05375785950949982,5,MENSUEL,NSIA-ETUDES
1349,30,8,0.05381013878215209,5,MENSUEL,NSIA-ETUDES
1350,31,8,0.05387382232749344,5,MENSUEL,NSIA-ETUDES
1351,32,8,0.05395345635566928,5,MENSUEL,NSIA-ETUDES
1352,33,8,0.054048201963213235,5,MENSUEL,NSIA-ETUDES
1353,34,8,0.05415760854069113,5,MENSUEL,NSIA-ETUDES
1354,35,8,0.054279398639358524,5,MENSUEL,NSIA-ETUDES
1355,36,8,0.05441828520429024,5,MENSUEL,NSIA-ETUDES
1356,37,8,0.05457448157002519,5,MENSUEL,NSIA-ETUDES
1357,38,8,0.054751422451356405,5,MENSUEL,NSIA-ETUDES
1358,39,8,0.05494949762429767,5,MENSUEL,NSIA-ETUDES
1359,40,8,0.05516696743315648,5,MENSUEL,NSIA-ETUDES
1360,41,8,0.05540079363686299,5,MENSUEL,NSIA-ETUDES
1361,42,8,0.05564315861938778,5,MENSUEL,NSIA-ETUDES
1362,43,8,0.05589366412704018,5,MENSUEL,NSIA-ETUDES
1363,44,8,0.0561479166321497,5,MENSUEL,NSIA-ETUDES
1364,45,8,0.05640365864511782,5,MENSUEL,NSIA-ETUDES
1365,46,8,0.05665807424549609,5,MENSUEL,NSIA-ETUDES
1366,47,8,0.056912994343423916,5,MENSUEL,NSIA-ETUDES
1367,48,8,0.057173024345060296,5,MENSUEL,NSIA-ETUDES
1368,49,8,0.05744273163836156,5,MENSUEL,NSIA-ETUDES
1369,50,8,0.05772690799435949,5,MENSUEL,NSIA-ETUDES
1370,51,8,0.05803371074145599,5,MENSUEL,NSIA-ETUDES
1371,52,8,0.05836837059704082,5,MENSUEL,NSIA-ETUDES
1372,53,8,0.05874038823852149,5,MENSUEL,NSIA-ETUDES
1373,54,8,0.05916195041705386,5,MENSUEL,NSIA-ETUDES
1374,55,8,0.05964597899769597,5,MENSUEL,NSIA-ETUDES
1375,56,8,0.06020986564795873,5,MENSUEL,NSIA-ETUDES
1376,57,8,0.06087340208384655,5,MENSUEL,NSIA-ETUDES
1377,58,8,0.06162444001348842,5,MENSUEL,NSIA-ETUDES
1378,59,8,0.06246548708228732,5,MENSUEL,NSIA-ETUDES
1379,60,8,0.06337510037205404,5,MENSUEL,NSIA-ETUDES
1380,20,9,0.04692915146892614,5,MENSUEL,NSIA-ETUDES
1381,21,9,0.04695679476275087,5,MENSUEL,NSIA-ETUDES
1382,22,9,0.04698195016538101,5,MENSUEL,NSIA-ETUDES
1383,23,9,0.047008618999252155,5,MENSUEL,NSIA-ETUDES
1384,24,9,0.04703830401017145,5,MENSUEL,NSIA-ETUDES
1385,25,9,0.04707089287604303,5,MENSUEL,NSIA-ETUDES
1386,26,9,0.0471076169260492,5,MENSUEL,NSIA-ETUDES
1387,27,9,0.04714788269391177,5,MENSUEL,NSIA-ETUDES
1388,28,9,0.04719304258552718,5,MENSUEL,NSIA-ETUDES
1389,29,9,0.04724554609597224,5,MENSUEL,NSIA-ETUDES
1390,30,9,0.047306886974248175,5,MENSUEL,NSIA-ETUDES
1391,31,9,0.047380887981621246,5,MENSUEL,NSIA-ETUDES
1392,32,9,0.04747217719375643,5,MENSUEL,NSIA-ETUDES
1393,33,9,0.04758025701678959,5,MENSUEL,NSIA-ETUDES
1394,34,9,0.04770493176899805,5,MENSUEL,NSIA-ETUDES
1395,35,9,0.047843843886666744,5,MENSUEL,NSIA-ETUDES
1396,36,9,0.04800156526951414,5,MENSUEL,NSIA-ETUDES
1397,37,9,0.048178162660188754,5,MENSUEL,NSIA-ETUDES
1398,38,9,0.048376706189340604,5,MENSUEL,NSIA-ETUDES
1399,39,9,0.04859699110356957,5,MENSUEL,NSIA-ETUDES
1400,40,9,0.048836729274957184,5,MENSUEL,NSIA-ETUDES
1401,41,9,0.049092570241998944,5,MENSUEL,NSIA-ETUDES
1402,42,9,0.04935675151748394,5,MENSUEL,NSIA-ETUDES
1403,43,9,0.049628972753944574,5,MENSUEL,NSIA-ETUDES
1404,44,9,0.049905391320389694,5,MENSUEL,NSIA-ETUDES
1405,45,9,0.050184122131681295,5,MENSUEL,NSIA-ETUDES
1406,46,9,0.05046276793778185,5,MENSUEL,NSIA-ETUDES
1407,47,9,0.05074345946709348,5,MENSUEL,NSIA-ETUDES
1408,48,9,0.05103075284963309,5,MENSUEL,NSIA-ETUDES
1409,49,9,0.05133017126231213,5,MENSUEL,NSIA-ETUDES
1410,50,9,0.05164881041371882,5,MENSUEL,NSIA-ETUDES
1411,51,9,0.051996328775464326,5,MENSUEL,NSIA-ETUDES
1412,52,9,0.052379435099565386,5,MENSUEL,NSIA-ETUDES
1413,53,9,0.05280764440437354,5,MENSUEL,NSIA-ETUDES
1414,54,9,0.05329406907159485,5,MENSUEL,NSIA-ETUDES
1415,55,9,0.053850279824420005,5,MENSUEL,NSIA-ETUDES
1416,56,9,0.05449322590985293,5,MENSUEL,NSIA-ETUDES
1417,57,9,0.05524316868746449,5,MENSUEL,NSIA-ETUDES
1418,58,9,0.05608730483057177,5,MENSUEL,NSIA-ETUDES
1419,59,9,0.05702661771818698,5,MENSUEL,NSIA-ETUDES
1420,60,9,0.05803783841157238,5,MENSUEL,NSIA-ETUDES
1421,20,10,0.04171763367532603,5,MENSUEL,NSIA-ETUDES
1422,21,10,0.041747779164541,5,MENSUEL,NSIA-ETUDES
1423,22,10,0.04177558551565075,5,MENSUEL,NSIA-ETUDES
1424,23,10,0.041805045540930515,5,MENSUEL,NSIA-ETUDES
1425,24,10,0.0418379868710723,5,MENSUEL,NSIA-ETUDES
1426,25,10,0.04187467305510322,5,MENSUEL,NSIA-ETUDES
1427,26,10,0.04191652970343061,5,MENSUEL,NSIA-ETUDES
1428,27,10,0.04196295904384464,5,MENSUEL,NSIA-ETUDES
1429,28,10,0.04201541714296166,5,MENSUEL,NSIA-ETUDES
1430,29,10,0.04207632062994135,5,MENSUEL,NSIA-ETUDES
1431,30,10,0.04214733122184212,5,MENSUEL,NSIA-ETUDES
1432,31,10,0.042232411590032895,5,MENSUEL,NSIA-ETUDES
1433,32,10,0.0423363602243046,5,MENSUEL,NSIA-ETUDES
1434,33,10,0.04245888492647936,5,MENSUEL,NSIA-ETUDES
1435,34,10,0.04259965513591241,5,MENSUEL,NSIA-ETUDES
1436,35,10,0.042756393640184576,5,MENSUEL,NSIA-ETUDES
1437,36,10,0.04293346093873411,5,MENSUEL,NSIA-ETUDES
1438,37,10,0.04313071888871119,5,MENSUEL,NSIA-ETUDES
1439,38,10,0.043350679316149304,5,MENSUEL,NSIA-ETUDES
1440,39,10,0.043592619572839594,5,MENSUEL,NSIA-ETUDES
1441,40,10,0.04385393662892706,5,MENSUEL,NSIA-ETUDES
1442,41,10,0.04413114648331086,5,MENSUEL,NSIA-ETUDES
1443,42,10,0.044416717136115766,5,MENSUEL,NSIA-ETUDES
1444,43,10,0.04471068445926417,5,MENSUEL,NSIA-ETUDES
1445,44,10,0.04500952704119757,5,MENSUEL,NSIA-ETUDES
1446,45,10,0.0453116678529177,5,MENSUEL,NSIA-ETUDES
1447,46,10,0.045615065475668716,5,MENSUEL,NSIA-ETUDES
1448,47,10,0.04592191130282897,5,MENSUEL,NSIA-ETUDES
1449,48,10,0.04623766031294835,5,MENSUEL,NSIA-ETUDES
1450,49,10,0.04656982879685328,5,MENSUEL,NSIA-ETUDES
1451,50,10,0.0469269271271012,5,MENSUEL,NSIA-ETUDES
1452,51,10,0.047319825559202645,5,MENSUEL,NSIA-ETUDES
1453,52,10,0.0477554398623941,5,MENSUEL,NSIA-ETUDES
1454,53,10,0.04824423862246762,5,MENSUEL,NSIA-ETUDES
1455,54,10,0.04879833288533251,5,MENSUEL,NSIA-ETUDES
1456,55,10,0.04942924951251685,5,MENSUEL,NSIA-ETUDES
1457,56,10,0.050154582397538124,5,MENSUEL,NSIA-ETUDES
1458,57,10,0.05099337960724424,5,MENSUEL,NSIA-ETUDES
1459,58,10,0.051931791600544314,5,MENSUEL,NSIA-ETUDES
1460,59,10,0.05296871729602099,5,MENSUEL,NSIA-ETUDES
1461,60,10,0.05408205225437207,5,MENSUEL,NSIA-ETUDES
1462,20,11,0.03748038681670172,5,MENSUEL,NSIA-ETUDES
1463,21,11,0.03751299633205802,5,MENSUEL,NSIA-ETUDES
1464,22,11,0.03754347669769745,5,MENSUEL,NSIA-ETUDES
1465,23,11,0.03757607216790181,5,MENSUEL,NSIA-ETUDES
1466,24,11,0.03761290151182212,5,MENSUEL,NSIA-ETUDES
1467,25,11,0.037654421338596214,5,MENSUEL,NSIA-ETUDES
1468,26,11,0.03770201480876484,5,MENSUEL,NSIA-ETUDES
1469,27,11,0.03775522027084164,5,MENSUEL,NSIA-ETUDES
1470,28,11,0.037815509476901994,5,MENSUEL,NSIA-ETUDES
1471,29,11,0.037885443831939696,5,MENSUEL,NSIA-ETUDES
1472,30,11,0.03796688271004742,5,MENSUEL,NSIA-ETUDES
1473,31,11,0.038063996122929315,5,MENSUEL,NSIA-ETUDES
1474,32,11,0.03818165563092457,5,MENSUEL,NSIA-ETUDES
1475,33,11,0.03831945471947177,5,MENSUEL,NSIA-ETUDES
1476,34,11,0.03847707255742575,5,MENSUEL,NSIA-ETUDES
1477,35,11,0.03865221391263675,5,MENSUEL,NSIA-ETUDES
1478,36,11,0.03884898466867726,5,MENSUEL,NSIA-ETUDES
1479,37,11,0.03906684728507074,5,MENSUEL,NSIA-ETUDES
1480,38,11,0.03930781723757185,5,MENSUEL,NSIA-ETUDES
1481,39,11,0.03957085218431485,5,MENSUEL,NSIA-ETUDES
1482,40,11,0.039853189532090764,5,MENSUEL,NSIA-ETUDES
1483,41,11,0.04015140313453539,5,MENSUEL,NSIA-ETUDES
1484,42,11,0.04045836922536833,5,MENSUEL,NSIA-ETUDES
1485,43,11,0.04077430069172046,5,MENSUEL,NSIA-ETUDES
1486,44,11,0.04109595354469365,5,MENSUEL,NSIA-ETUDES
1487,45,11,0.04142202066175474,5,MENSUEL,NSIA-ETUDES
1488,46,11,0.04175060129186727,5,MENSUEL,NSIA-ETUDES
1489,47,11,0.04208476828883555,5,MENSUEL,NSIA-ETUDES
1490,48,11,0.042431745774317624,5,MENSUEL,NSIA-ETUDES
1491,49,11,0.042800350150619663,5,MENSUEL,NSIA-ETUDES
1492,50,11,0.0432002292584061,5,MENSUEL,NSIA-ETUDES
1493,51,11,0.043642457182743656,5,MENSUEL,NSIA-ETUDES
1494,52,11,0.044134884715514106,5,MENSUEL,NSIA-ETUDES
1495,53,11,0.04468727749876266,5,MENSUEL,NSIA-ETUDES
1496,54,11,0.04531183182989688,5,MENSUEL,NSIA-ETUDES
1497,55,11,0.04602084135390516,5,MENSUEL,NSIA-ETUDES
1498,56,11,0.046831077464507896,5,MENSUEL,NSIA-ETUDES
1499,57,11,0.047760131334920984,5,MENSUEL,NSIA-ETUDES
1500,58,11,0.04879258957156021,5,MENSUEL,NSIA-ETUDES
1501,59,11,0.04992789271872355,5,MENSUEL,NSIA-ETUDES
1502,60,11,0.05114499739596506,5,MENSUEL,NSIA-ETUDES
1503,20,12,0.033973877444088196,5,MENSUEL,NSIA-ETUDES
1504,21,12,0.03400899689487654,5,MENSUEL,NSIA-ETUDES
1505,22,12,0.034042467716405206,5,MENSUEL,NSIA-ETUDES
1506,23,12,0.034078768187140444,5,MENSUEL,NSIA-ETUDES
1507,24,12,0.03412015604146925,5,MENSUEL,NSIA-ETUDES
1508,25,12,0.03416708004338624,5,MENSUEL,NSIA-ETUDES
1509,26,12,0.03422100554345261,5,MENSUEL,NSIA-ETUDES
1510,27,12,0.034281527978898066,5,MENSUEL,NSIA-ETUDES
1511,28,12,0.034350281300007925,5,MENSUEL,NSIA-ETUDES
1512,29,12,0.03443000024794109,5,MENSUEL,NSIA-ETUDES
1513,30,12,0.03452279260442354,5,MENSUEL,NSIA-ETUDES
1514,31,12,0.03463293639589842,5,MENSUEL,NSIA-ETUDES
1515,32,12,0.03476512362160464,5,MENSUEL,NSIA-ETUDES
1516,33,12,0.03491895371004571,5,MENSUEL,NSIA-ETUDES
1517,34,12,0.03509404274551961,5,MENSUEL,NSIA-ETUDES
1518,35,12,0.03528800470630016,5,MENSUEL,NSIA-ETUDES
1519,36,12,0.035504529939452675,5,MENSUEL,NSIA-ETUDES
1520,37,12,0.03574271130663926,5,MENSUEL,NSIA-ETUDES
1521,38,12,0.036004239276194006,5,MENSUEL,NSIA-ETUDES
1522,39,12,0.03628788901622327,5,MENSUEL,NSIA-ETUDES
1523,40,12,0.03659091438482943,5,MENSUEL,NSIA-ETUDES
1524,41,12,0.03691012898378943,5,MENSUEL,NSIA-ETUDES
1525,42,12,0.03723866551988502,5,MENSUEL,NSIA-ETUDES
1526,43,12,0.03757690181759519,5,MENSUEL,NSIA-ETUDES
1527,44,12,0.03792183974329028,5,MENSUEL,NSIA-ETUDES
1528,45,12,0.03827226998111243,5,MENSUEL,NSIA-ETUDES
1529,46,12,0.03862715363497715,5,MENSUEL,NSIA-ETUDES
1530,47,12,0.03899118108430975,5,MENSUEL,NSIA-ETUDES
1531,48,12,0.039372789692564476,5,MENSUEL,NSIA-ETUDES
1532,49,12,0.03978183949754897,5,MENSUEL,NSIA-ETUDES
1533,50,12,0.0402282751981955,5,MENSUEL,NSIA-ETUDES
1534,51,12,0.040723977126917305,5,MENSUEL,NSIA-ETUDES
1535,52,12,0.04127629415598517,5,MENSUEL,NSIA-ETUDES
1536,53,12,0.04189520388763976,5,MENSUEL,NSIA-ETUDES
1537,54,12,0.04259363561648456,5,MENSUEL,NSIA-ETUDES
1538,55,12,0.043383357037313774,5,MENSUEL,NSIA-ETUDES
1539,56,12,0.044280008552334944,5,MENSUEL,NSIA-ETUDES
1540,57,12,0.045299414483035816,5,MENSUEL,NSIA-ETUDES
1541,58,12,0.046426775690725626,5,MENSUEL,NSIA-ETUDES
1542,59,12,0.047662112998874,5,MENSUEL,NSIA-ETUDES
1543,60,12,0.04898545536429508,5,MENSUEL,NSIA-ETUDES
1544,20,13,0.03102956738270991,5,MENSUEL,NSIA-ETUDES
1545,21,13,0.031067497028679177,5,MENSUEL,NSIA-ETUDES
1546,22,13,0.031104480575437517,5,MENSUEL,NSIA-ETUDES
1547,23,13,0.031145099310619713,5,MENSUEL,NSIA-ETUDES
1548,24,13,0.03119158487382878,5,MENSUEL,NSIA-ETUDES
1549,25,13,0.031244479766264644,5,MENSUEL,NSIA-ETUDES
1550,26,13,0.03130527215802209,5,MENSUEL,NSIA-ETUDES
1551,27,13,0.03137373729503833,5,MENSUEL,NSIA-ETUDES
1552,28,13,0.0314516929654213,5,MENSUEL,NSIA-ETUDES
1553,29,13,0.031542096715069204,5,MENSUEL,NSIA-ETUDES
1554,30,13,0.03164720441281043,5,MENSUEL,NSIA-ETUDES
1555,31,13,0.031771177107472307,5,MENSUEL,NSIA-ETUDES
1556,32,13,0.03191864110405865,5,MENSUEL,NSIA-ETUDES
1557,33,13,0.03208913904009528,5,MENSUEL,NSIA-ETUDES
1558,34,13,0.03228216466844466,5,MENSUEL,NSIA-ETUDES
1559,35,13,0.03249507420605287,5,MENSUEL,NSIA-ETUDES
1560,36,13,0.03273117326694102,5,MENSUEL,NSIA-ETUDES
1561,37,13,0.032989318061125476,5,MENSUEL,NSIA-ETUDES
1562,38,13,0.033270996637638044,5,MENSUEL,NSIA-ETUDES
1563,39,13,0.033574964251658526,5,MENSUEL,NSIA-ETUDES
1564,40,13,0.03389865613207777,5,MENSUEL,NSIA-ETUDES
1565,41,13,0.03423901849894585,5,MENSUEL,NSIA-ETUDES
1566,42,13,0.03458941786812456,5,MENSUEL,NSIA-ETUDES
